Description,Transcript_length,GC_content,Fickett_score,ORF_T0_length,ORF_T1_length,ORF_T2_length,ORF_T0_coverage,ORF_T1_coverage,ORF_T3_coverage,Hexamer_score_ORF_T0,Hexamer_score_ORF_T1,Hexamer_score_ORF_T2,Hexamer_score_ORF_T3,RCB_T0,RCB_T1,SS_score_k1,SS_score_k2,SS_score_k3,SS_score_k4,SS_score_k5,GC_content_paired_ss,ORF_T0_PI,ORF_T0_MW,ORF_T0_aromaticity,ORF_T0_instability,ORF_T1_MW,ORF_T1_instability,ORF_T2_MW,ORF_T3_MW,Noncoding_prob,predict
TCONS_00555116 gene=XLOC_058621,7467.0,0.4444890853086916,0.41840000000000005,339.0,7440.0,426.0,0.04539975893933307,0.9963840899959823,0.9963840899959823,0.024699583382367114,-0.3627848442913517,-0.13233078909015725,-0.3627848442913517,0.6384742462465984,0.29566410847614777,0.0014590460883454129,-0.0019248797609830674,-0.00558007730342683,-0.008032690786122705,-0.011116193673938282,0.5028759244042728,9.692837715148926,12373.104099999979,0.0625,62.899107142857126,3885.5338,61.57187499999999,15805.891299999988,3885.5338,0.96309257,lncrna
TCONS_00555577 gene=XLOC_060626,227.0,0.6255506607929515,0.9595,78.0,222.0,81.0,0.3436123348017621,0.9779735682819384,0.9779735682819384,-0.11727273248932214,-0.313473035822671,-0.09292933474646957,-0.313473035822671,2.0102008353451497,1.6270356428059527,0.011912134289210787,0.0063993532218685764,-0.0023505540868985144,-0.02039673560027245,-0.048067447258080084,0.47413793103448276,7.834278678894044,2633.1026,0.04,-11.104000000000003,1680.9708000000003,-20.681250000000002,2690.1539,1680.9708000000003,0.9997766,lncrna
TCONS_00555578 gene=THBS2,2256.0,0.5226063829787234,0.4596,342.0,2210.0,405.0,0.15159574468085107,0.9796099290780141,0.9796099290780141,0.09555162804358032,-0.19937990133535513,0.11459526716713839,-0.19937990133535513,1.1383819942191797,0.2989896690619458,0.004037390829709539,0.020099383074085677,0.032684780635082684,0.04193087317681292,0.05071782165609393,0.594839609483961,11.670727729797363,12479.05009999999,0.017699115044247787,53.78318584070795,2403.9538,48.46363636363636,14727.52059999999,2403.9538,0.9811209,lncrna
TCONS_00555128 gene=XLOC_058747,2231.0,0.4455401165396683,0.5308,204.0,2210.0,264.0,0.09143881667413715,0.9905871806364859,0.9905871806364859,-0.15394440894712566,-0.6195319755017352,-0.10428281825041583,-0.6195319755017352,0.8109662737933914,0.942295657210785,0.00394447448048449,-0.0030979451039838757,-0.012881347401825295,-0.03522004749506548,-0.06123539636544142,0.47829036635006783,8.48779468536377,7383.24,0.0746268656716418,99.57761194029848,7383.24,99.57761194029848,9615.909199999995,7383.24,0.99548936,lncrna
TCONS_00555129 gene=XLOC_058747,6449.0,0.475267483330749,0.43940000000000007,228.0,6388.0,336.0,0.03535431849899209,0.9905411691735153,0.9905411691735153,0.16448213674404097,-0.37737398175116327,0.02744540579081414,-0.37737398175116327,0.7961558953061709,0.3026915192635302,0.011965477910479439,0.012875292550212327,0.013286222605042464,0.01024306482946817,0.00746078673773828,0.5009877518767286,9.000060462951662,7717.583599999998,0.04,36.16266666666666,6224.1512999999995,50.46379310344827,11819.059399999991,6224.1512999999995,0.8840023,lncrna
TCONS_00589828 gene=XLOC_060726,1108.0,0.4548736462093863,1.2066000000000001,423.0,1098.0,465.0,0.38176895306859204,0.9909747292418772,0.9909747292418772,0.30814217498365853,-0.7348168497519137,0.21552039681419521,-0.7348168497519137,1.187304970457013,0.807363378700972,0.003045664184947881,0.006162580235273116,0.0008047879053456731,0.016935761663636913,0.04618490553654983,0.3845029239766082,4.0500284194946286,15678.011500000004,0.014285714285714285,21.369285714285713,1125.3433000000002,30.28888888888889,17195.790600000022,1125.3433000000002,0.021206677,mrna
TCONS_00590337 gene=XLOC_062564,6908.0,0.5600752750434279,0.5105,330.0,6907.0,522.0,0.04777070063694268,0.9998552403011002,0.9998552403011002,-0.07396521438366473,-0.18181278086791774,0.2263847726758834,-0.18181278086791774,0.9333810615003579,0.4615649222921814,0.012873906173133973,0.02960941054374945,0.04055589862010866,0.05469844283637382,0.06935928269518891,0.573773987206823,8.477931022644043,10995.182000000004,0.06422018348623854,15.326605504587157,3279.6138999999994,-4.196428571428571,17787.903699999977,3279.6138999999994,0.72902983,lncrna
TCONS_00589866 gene=XLOC_060780,14477.0,0.5829246390826829,0.7089999999999999,1800.0,14455.0,2025.0,0.12433515231056158,0.9984803481384265,0.9984803481384265,0.6055100060348265,-0.14295461778614196,0.544252556959538,-0.14295461778614196,0.5722571711579467,0.34916549157057664,0.01197335089678556,0.025102352003901242,0.03768209530684036,0.0525136246951344,0.07169747341271061,0.6535114978247358,5.441787910461425,68856.45070000023,0.02003338898163606,107.50083472454142,952.0808000000002,79.11111111111111,76767.46080000036,952.0808000000002,0.005935967,mrna
TCONS_00589880 gene=XLOC_060824,267.0,0.39325842696629215,0.6618999999999999,162.0,254.0,165.0,0.6067415730337079,0.951310861423221,0.951310861423221,-0.2312389058260335,-0.46104526474884516,-0.23189209989883694,-0.46104526474884516,1.0796253815342194,1.090886203532547,-0.004527318796624314,-0.016411118953585012,-0.03548042043597515,-0.05349941061280609,-0.06998396506147135,0.4397590361445783,9.50955410003662,6342.233999999998,0.1509433962264151,76.17943396226416,1091.2787,53.400000000000006,6399.285299999998,1091.2787,0.9967439,lncrna
TCONS_00590392 gene=XLOC_062688,339.0,0.5457227138643068,1.0868,0.0,309.0,42.0,0.0,0.911504424778761,0.911504424778761,NaN,0.6295628707682587,-1.0951879973429821,0.6295628707682587,NaN,0.2059957668050132,0.0028537163658708714,0.006453226410219751,0.004757890071228671,0.02878717902007865,0.061636001962464285,0.3933333333333333,NaN,NaN,NaN,NaN,11067.011300000016,27.354368932038827,2378.6956,11067.011300000016,0.69418526,lncrna
TCONS_00574222 gene=SP8,6783.0,0.43387881468376827,0.3827,255.0,6554.0,321.0,0.03759398496240601,0.9662391272298393,0.9662391272298393,-0.13866450250493872,-0.30464878191572303,0.02670887195734236,-0.30464878191572303,0.6298439551492496,0.27866489366959346,-0.0028232391565003265,-0.006867099980808661,-0.01135582422072734,-0.015986556514183882,-0.020113797101361693,0.49448969813128896,8.886982917785648,8979.7367,0.07142857142857144,63.57857142857141,1189.4877000000001,91.46000000000001,11545.10599999999,1189.4877000000001,0.99021345,lncrna
TCONS_00559338 gene=ENSG00000290149,1733.0,0.4108482400461627,0.37410000000000004,237.0,1582.0,246.0,0.13675706866705137,0.9128678592036931,0.9128678592036931,-0.3250999354604991,-0.4801578372339358,-0.07714952301171366,-0.4801578372339358,0.6600869778097824,0.3020638660796007,-0.004400290236803235,-0.008874634036902371,-0.013684992818963109,-0.018861172344413167,-0.022013135959049353,0.4789272030651341,8.957833671569826,9360.869299999991,0.17948717948717952,63.12448717948715,1557.7670999999998,107.23076923076924,9053.425799999992,1557.7670999999998,0.9966905,lncrna
TCONS_00590072 gene=XLOC_061594,1291.0,0.587141750580945,0.47580000000000006,264.0,1279.0,420.0,0.20449264136328427,0.9907048799380326,0.9907048799380326,-0.10088401178042306,-0.06848717306593265,-0.14337451579209987,-0.06848717306593265,0.7183242574157578,0.7051189419385422,0.015359876001195321,0.02774071568687535,0.03872388305382221,0.05409903604751443,0.06394395591655858,0.6177156177156177,11.329754447937013,9908.500699999993,0.10344827586206896,85.76091954022986,7886.222100000001,35.397333333333336,15037.923600000015,7886.222100000001,0.8903372,lncrna
TCONS_00590074 gene=XLOC_061604,369.0,0.6070460704607046,0.5648,87.0,352.0,240.0,0.23577235772357724,0.9539295392953929,0.9539295392953929,-0.19480870094973218,-0.507311408310385,-0.10146033480057995,-0.507311408310385,1.0148623172595777,0.8192344022815641,-0.005704713151470509,-0.0054117848148467415,-0.012029030172701047,-0.016188702286622468,-0.03339825199936843,0.42424242424242425,4.783251380920409,2971.5458,0.07142857142857144,-1.1035714285714286,964.1657,22.6,8239.549200000001,964.1657,0.9998665,lncrna
TCONS_00568812 gene=FLNC,11361.0,0.46140304550655753,0.43839999999999996,534.0,11194.0,588.0,0.04700290467388434,0.9853005897368189,0.9853005897368189,-0.10195486610203387,-0.28778555428873936,-0.11676350913964695,-0.28778555428873936,1.0709494428322017,0.29073173379464223,0.001168421899238829,0.0014410765290156628,0.001148246560062566,0.000574801740213909,0.001391119976441082,0.5249584026622296,8.352282142639162,19587.14990000002,0.096045197740113,25.266666666666662,5291.884000000001,35.166,21936.810000000023,5291.884000000001,0.5849079,lncrna
TCONS_00590288 gene=XLOC_062428,302.0,0.5562913907284768,0.7352999999999998,12.0,48.0,240.0,0.039735099337748346,0.15894039735099338,0.7947019867549668,-1.0023907822270648,-0.21586266957113756,-0.060202962762417433,-0.060202962762417433,1.481612957605599,1.412922275704671,0.004229958871653238,0.015540790596274013,0.018936051872882876,0.0052278570136809095,-0.025146781069323842,0.43478260869565216,5.275022315979004,434.5522,0.33333333333333337,-21.633333333333336,434.5522,-21.633333333333336,7518.7107,7518.7107,0.99843955,lncrna
TCONS_00588879 gene=AGAP3,5977.0,0.5015894261335118,0.3982,633.0,5932.0,786.0,0.10590597289610172,0.9924711393675757,0.9924711393675757,0.449308420221006,-0.3671598157701889,0.44539789781375966,-0.3671598157701889,0.5128436645572676,0.6600438905395949,0.0060806451931339125,0.014124537480999145,0.012985895074703538,0.01035701206418914,0.018086816124336876,0.5173889780631353,9.281658363342284,23585.837800000005,0.07619047619047618,25.878095238095227,14622.848199999977,60.06940298507462,29290.745500000023,14622.848199999977,0.002856195,mrna
TCONS_00590782 gene=XLOC_064243,3299.0,0.5401636859654441,0.4216,99.0,3272.0,138.0,0.030009093664746894,0.9918157017277963,0.9918157017277963,-0.14786660774006113,-0.2658304625061381,0.0529441101967529,-0.2658304625061381,1.631885127729146,0.9729131280226044,0.01555803298270798,0.024837889301082574,0.03191731601884551,0.03419992707545064,0.042879519587481346,0.5136251032204789,6.498367881774903,3572.1628,0.09375,17.671875,689.8672999999999,8.333333333333334,4973.6431999999995,689.8672999999999,0.9985004,lncrna
TCONS_00590330 gene=XLOC_062536,15468.0,0.5462244634083269,0.4847,306.0,15451.0,555.0,0.01978277734678045,0.9989009568140678,0.9989009568140678,-0.01498164716705765,-0.20786767987541424,0.024383452240614962,-0.20786767987541424,0.7319963431597714,0.46416247209954253,0.005108339303137552,0.010587013038146383,0.011908720116029793,0.011486044514851301,0.014241904294849466,0.6067047377326565,10.5541353225708,10982.134099999983,0.13861386138613863,45.636633663366325,1205.4444999999998,82.12727272727273,19758.362599999993,1205.4444999999998,0.98163056,lncrna
TCONS_00596387 gene=SPIDR,4223.0,0.5408477385744731,0.5112,342.0,4123.0,840.0,0.08098508169547715,0.97632015155103,0.97632015155103,0.42863876967992476,-0.12169326239705697,0.32469705053419634,-0.12169326239705697,0.39929875211674126,0.26787107941202115,0.00762328102307843,0.023762870937943083,0.0389289969320891,0.05372232656165941,0.06908842420141645,0.6204906204906205,11.659574699401855,10924.438799999985,0.017699115044247787,74.41592920353979,1454.6539,102.3214285714286,27878.985999999953,1454.6539,0.7901872,lncrna
TCONS_00608643 gene=XLOC_066515,1628.0,0.42444717444717445,0.5468999999999999,252.0,1559.0,342.0,0.1547911547911548,0.9576167076167076,0.9576167076167076,-0.17421834423871643,-0.2898465415335282,-0.18027267353352988,-0.2898465415335282,0.8183398689415471,0.3946516118839738,0.0013048170877296543,-0.005945465461212368,-0.01327993700358501,-0.020734613980654154,-0.024977285017508583,0.4641544117647059,9.237046241760254,9217.932799999997,0.08433734939759036,31.59518072289156,3068.7185999999997,24.492307692307694,12673.010499999982,3068.7185999999997,0.9972781,lncrna
TCONS_00609868 gene=NCOA2,3982.0,0.35133098945253644,0.3498,273.0,3900.0,288.0,0.06855851330989453,0.9794073329984933,0.9794073329984933,-0.25511024497398616,-0.5265820170070761,-0.23060534164201035,-0.5265820170070761,0.8411401830287433,0.29617009519846116,-0.008898955847419832,-0.016442976091326025,-0.022567482488116325,-0.026882888850099564,-0.026736389477846834,0.38990825688073394,10.590882301330566,10697.420999999995,0.14444444444444443,46.074444444444424,984.1273999999999,32.825,11240.046599999992,984.1273999999999,0.81881297,lncrna
TCONS_00617244 gene=XLOC_065238,9220.0,0.49154013015184383,0.4426,1254.0,9120.0,1338.0,0.13600867678958786,0.9891540130151844,0.9891540130151844,0.315375407006578,-0.23721266927721882,0.32245123131058157,-0.23721266927721882,0.391107925569949,0.2829849530436812,0.004031163176045865,0.007963146909860577,0.011477405880068028,0.014011050556059433,0.01445356949278039,0.5526228967337512,9.57357120513916,45142.90359999997,0.05995203836930456,42.623549160671445,303.3778,153.13333333333333,47925.878099999994,303.3778,0.004717171,mrna
TCONS_00626723 gene=B3GALT9,7484.0,0.4778193479422769,0.44329999999999997,372.0,7410.0,390.0,0.049706039551042226,0.9901122394441475,0.9901122394441475,-0.307822265599956,-0.3193638286502769,-0.3035236271824588,-0.3193638286502769,0.916170783299519,0.31073521208612975,0.0018101834612219527,-0.0002448683265518045,-0.0023554180218196778,-0.00597324654687731,-0.012243296657194605,0.5431609674728941,8.218252372741702,14047.119899999983,0.2032520325203252,43.82845528455284,759.9157,6.459999999999999,14762.963299999985,759.9157,0.9615874,lncrna
TCONS_00643066 gene=PTGES,584.0,0.4023972602739726,0.4879,99.0,511.0,180.0,0.1695205479452055,0.875,0.875,-0.031067098685216427,-0.5436034105315755,-0.10223942957720401,-0.5436034105315755,1.3060550536267197,0.5293172456151807,-0.007632140206941899,-0.011426431392485885,-0.016462863883348142,-0.02353448393394293,-0.029581307276345305,0.4494047619047619,11.0003210067749,3375.8109,0.03125,64.9375,643.8421000000001,161.07999999999998,6446.476600000002,643.8421000000001,0.99753815,lncrna
TCONS_00629062 gene=GPR107,4196.0,0.5431363203050524,0.5201,1062.0,4178.0,1200.0,0.2530981887511916,0.9957102001906578,0.9957102001906578,0.07814578294007418,-0.15250930008191754,0.07435471616444111,-0.15250930008191754,0.3620932787085571,0.29788438637684855,0.004817843180182799,0.013835041049499747,0.021196722926680556,0.02869724014659525,0.03860660905909128,0.6062547098718915,11.999967765808105,37618.60050000003,0.036827195467422094,62.611331444759244,2784.2006000000006,68.89583333333333,42306.85200000007,2784.2006000000006,0.6526953,lncrna
TCONS_00646251 gene=ANOS1,5585.0,0.41307072515666965,0.39510000000000006,1104.0,5565.0,1122.0,0.19767233661593553,0.9964189794091316,0.9964189794091316,0.11739659517052636,-0.3542027727707434,0.12084942489073391,-0.3542027727707434,0.8133032629441967,0.2642567684877797,-0.003133987039054716,-0.006134804903464529,-0.008636016858829008,-0.011500906759056002,-0.008158972518257972,0.45940537449971414,9.508522605895994,42270.10100000005,0.08174386920980926,35.460217983651226,1108.3109,13.533333333333337,42913.896600000044,1108.3109,0.0002694726,mrna
